1548891850.000000 ccnd[4469]:  ____________________ Thu Jan 31 08:44:10 2019
1548891850.887690 00000000.ccnd[4469]: =======================ex index n: 0
1548891850.887733 00000000.ccnd[4469]: =======================ex index l: 12
1548891850.887738 ccnd[4469]: CCND_DEBUG=1 CCND_CAP=5000
1548891850.887741 ccnd[4469]: CCND_DEBUG=1 CCND_CAP_G=5000
1548891850.887816 ccnd[4469]: listening on /tmp/.ccnd.sock
1548891850.887833 ccnd[4469]: accepting ipv4 datagrams on fd 4 rcvbuf 212992
1548891850.887841 ccnd[4469]: accepting ipv4 connections on fd 5
1548891850.887851 ccnd[4469]: accepting ipv6 datagrams on fd 6 rcvbuf 212992
1548891850.887859 ccnd[4469]: accepting ipv6 connections on fd 7
1548891850.938348 ccnd[4469]: accepted client fd=8 id=6
1548891850.938411 ccnd[4469]: shutdown client fd=8 id=6
1548891850.938417 ccnd[4469]: recycling face id 6 (slot 6)
1548891851.886250 ccnd[4469]: accepted client fd=8 id=6
1548891851.886867 ccnr[4474]: CCNR_DEBUG=7 CCNR_DIRECTORY=. CCNR_STATUS_PORT=
1548891851.886998 ccnr[4474]: Repository file is indexed
1548891851.888782 ccnd[4469]: accepted client fd=9 id=7
1548892983.000002 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548892991.000002 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548892999.000003 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893007.000003 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893008.000001 ccnd[4469]: #send_g#:0 #send_d#:3888 #face#:0 #band#:0 #band_f#:20000000
1548893015.000002 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893024.000004 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893031.000001 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893039.000003 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893041.000001 ccnd[4469]: #send_g#:0 #send_d#:3880 #face#:8 #band#:0 #band_f#:20000000
1548893047.000001 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893055.000001 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893063.000004 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893071.000002 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893079.000001 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893086.000003 ccnd[4469]: #send_g#:0 #send_d#:3888 #face#:0 #band#:0 #band_f#:20000000
1548893087.000002 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893095.000004 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893103.000001 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893111.000003 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893119.000004 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893127.000001 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893136.000002 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893143.000003 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893148.000004 ccnd[4469]: #send_g#:0 #send_d#:3880 #face#:8 #band#:0 #band_f#:20000000
1548893151.000003 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893159.000002 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893167.000004 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893175.000002 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893182.000003 ccnd[4469]: #send_g#:0 #send_d#:3888 #face#:0 #band#:0 #band_f#:20000000
1548893183.000003 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893191.000003 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893199.000004 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893207.000003 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893214.000003 ccnd[4469]: #send_g#:0 #send_d#:3880 #face#:8 #band#:0 #band_f#:20000000
1548893215.000003 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
1548893223.000004 ccnd[4469]: #send_g#:0 #send_d#:4648 #face#:8 #band#:0 #band_f#:20000000
